instance,raw_technique_id,parent_technique_id_v19_1,label_record_count,doubt_record_count,relation_linked_record_count,has_relation_file
spatial,T1548,T1548,3,0,0,True
spatial,T1587,T1587,1,0,0,True
spatial,T1595,T1595,8,8,3,True
spatial,T1613,T1613,2,0,0,True
spiderman,T1007,T1007,1,0,0,True
spiderman,T1033,T1033,2,0,0,True
spiderman,T1049,T1049,1,0,0,True
spiderman,T1057,T1057,2,0,0,True
spiderman,T1069,T1069,2,0,0,True
spiderman,T1082,T1082,1,0,0,True
spiderman,T1083,T1083,3,0,0,True
spiderman,T1105,T1105,3,0,2,True
spiderman,T1548,T1548,2,0,0,True
spongebob,T1021,T1021,3,0,0,True
spongebob,T1033,T1033,4,0,0,True
spongebob,T1046,T1046,5,0,2,True
spongebob,T1057,T1057,4,0,0,True
spongebob,T1069,T1069,3,0,0,True
spongebob,T1070,T1070,1,0,0,True
spongebob,T1078,T1078,1,0,0,True
spongebob,T1082,T1082,2,0,0,True
spongebob,T1083,T1083,14,0,0,True
spongebob,T1105,T1105,4,0,0,True
spongebob,T1518,T1518,1,0,0,True
spongebob,T1595,T1595,3,3,2,True
spongebob,T1613,T1613,2,0,0,True
spongebob,T1654,T1654,1,0,0,True
sublime,T1007,T1007,1,0,0,False
sublime,T1057,T1057,2,0,0,False
sublime,T1069,T1069,1,0,0,False
sublime,T1083,T1083,1,0,0,False
sublimia,T1007,T1007,2,0,0,True
sublimia,T1016,T1016,2,0,0,True
sublimia,T1018,T1018,4,0,1,True
sublimia,T1021,T1021,28,0,5,True
sublimia,T1033,T1033,7,0,0,True
sublimia,T1046,T1046,7,0,3,True
sublimia,T1049,T1049,3,0,0,True
sublimia,T1057,T1057,7,0,0,True
sublimia,T1068,T1068,2,0,0,True
sublimia,T1069,T1069,4,0,0,True
sublimia,T1078,T1078,4,0,0,True
sublimia,T1082,T1082,1,0,0,True
sublimia,T1083,T1083,26,0,0,True
sublimia,T1110,T1110,4,0,0,True
sublimia,T1114,T1114,2,0,0,True
sublimia,T1125,T1125,4,0,0,True
sublimia,T1518,T1518,2,0,0,True
sublimia,T1548,T1548,3,0,0,True
sublimia,T1550,T1550,2,0,0,True
sublimia,T1572,T1572,1,0,0,True
sublimia,T1587,T1587,6,0,0,True
sublimia,T1595,T1595,2,2,1,True
sublimia,T1602,T1602,3,0,0,True
surprise,T1018,T1018,2,0,0,False
surprise,T1021,T1021,1,0,0,False
surprise,T1033,T1033,2,0,0,False
surprise,T1046,T1046,5,0,0,False
surprise,T1069,T1069,2,0,0,False
surprise,T1083,T1083,5,0,0,False
surprise,T1098,T1098,1,0,0,False
surprise,T1518,T1518,1,0,0,False
surprise,T1548,T1548,2,0,0,False
surprise,T1595,T1595,3,3,0,False
symphonie,T1007,T1007,8,0,0,True
symphonie,T1018,T1018,2,0,2,True
symphonie,T1021,T1021,8,0,0,True
symphonie,T1033,T1033,5,0,0,True
symphonie,T1046,T1046,1,0,0,True
symphonie,T1069,T1069,1,0,0,True
symphonie,T1078,T1078,2,0,0,True
symphonie,T1082,T1082,1,0,0,True
symphonie,T1105,T1105,2,0,1,True
symphonie,T1125,T1125,2,0,0,True
symphonie,T1518,T1518,3,0,0,True
symphonie,T1548,T1548,2,0,0,True
symphonie,T1567,T1567,2,0,0,True
symphonie,T1587,T1587,2,0,0,True
symphonie,T1590,T1590,1,0,0,True
symphonie,T1595,T1595,2,2,2,True
symphonie,T1613,T1613,1,0,0,True
tintin,T1021,T1021,9,0,0,True
tintin,T1033,T1033,23,0,0,True
tintin,T1046,T1046,27,0,1,True
tintin,T1049,T1049,14,0,0,True
tintin,T1057,T1057,2,0,0,True
tintin,T1069,T1069,6,0,0,True
tintin,T1070,T1070,1,0,0,True
tintin,T1082,T1082,6,0,1,True
tintin,T1083,T1083,10,0,0,True
tintin,T1125,T1125,1,0,0,True
tintin,T1222,T1222,1,0,0,True
tintin,T1518,T1518,3,0,0,True
tintin,T1548,T1548,1,0,0,True
tintin,T1572,T1572,2,0,0,True
tintin,T1595,T1595,24,24,0,True
tintin,T1613,T1613,1,0,0,True
univers,T1021,T1021,6,0,0,True
univers,T1033,T1033,6,0,0,True
univers,T1046,T1046,16,0,7,True
univers,T1057,T1057,6,0,0,True
univers,T1069,T1069,4,0,0,True
univers,T1078,T1078,1,0,0,True
univers,T1082,T1082,10,0,2,True
univers,T1083,T1083,2,0,0,True
univers,T1105,T1105,6,0,0,True
univers,T1518,T1518,4,0,0,True
univers,T1548,T1548,5,0,0,True
univers,T1550,T1550,4,0,0,True
univers,T1613,T1613,1,0,0,True
vacances,T1003,T1003,1,0,0,False
vacances,T1007,T1007,2,0,0,False
vacances,T1033,T1033,3,0,0,False
vacances,T1046,T1046,2,0,0,False
vacances,T1053,T1053,1,0,0,False
vacances,T1057,T1057,1,0,0,False
vacances,T1069,T1069,1,0,0,False
vacances,T1082,T1082,1,0,0,False
vacances,T1083,T1083,13,0,0,False
vacances,T1087,T1087,1,0,0,False
vacances,T1518,T1518,2,0,0,False
vacances,T1548,T1548,7,0,0,False
vacances,T1595,T1595,2,2,0,False
vaillant,T1018,T1018,1,0,1,True
vaillant,T1021,T1021,21,0,0,True
vaillant,T1033,T1033,25,0,0,True
vaillant,T1046,T1046,14,0,6,True
vaillant,T1049,T1049,1,0,0,True
vaillant,T1057,T1057,16,0,0,True
vaillant,T1059,T1059,1,0,0,True
vaillant,T1068,T1068,2,0,0,True
vaillant,T1069,T1069,3,0,0,True
vaillant,T1070,T1070,1,0,0,True
vaillant,T1078,T1078,1,0,0,True
vaillant,T1082,T1082,4,0,1,True
vaillant,T1083,T1083,21,0,0,True
vaillant,T1114,T1114,3,0,0,True
vaillant,T1125,T1125,1,0,0,True
vaillant,T1222,T1222,6,0,0,True
vaillant,T1518,T1518,2,0,0,True
vaillant,T1548,T1548,2,0,0,True
vaillant,T1550,T1550,1,0,0,True
vaillant,T1556,T1556,1,0,0,True
vaillant,T1570,T1570,5,0,1,True
vaillant,T1587,T1587,1,0,0,True
vaillant,T1592,T1592,1,0,0,True
vaillant,T1595,T1595,13,13,7,True
vaillant,T1613,T1613,5,0,0,True
vaillant,T1649,T1649,2,0,0,True
vaillant,T1654,T1654,2,0,0,True
venerable,T1003,T1003,1,0,0,True
venerable,T1016,T1016,2,0,0,True
venerable,T1018,T1018,6,0,6,True
venerable,T1021,T1021,8,0,0,True
venerable,T1033,T1033,9,0,0,True
venerable,T1046,T1046,18,0,12,True
venerable,T1049,T1049,7,0,0,True
venerable,T1057,T1057,6,0,0,True
venerable,T1068,T1068,5,0,0,True
venerable,T1069,T1069,2,0,0,True
venerable,T1082,T1082,4,0,0,True
venerable,T1083,T1083,90,0,0,True
venerable,T1105,T1105,3,0,0,True
venerable,T1114,T1114,18,0,0,True
venerable,T1125,T1125,2,0,0,True
venerable,T1518,T1518,4,0,0,True
venerable,T1548,T1548,5,0,0,True
venerable,T1595,T1595,10,10,7,True
venerable,T1613,T1613,4,0,0,True
venerable,T1654,T1654,1,0,0,True
virtuel,T1033,T1033,2,0,0,True
virtuel,T1069,T1069,2,0,0,True
virtuel,T1082,T1082,2,0,2,True
virtuel,T1083,T1083,2,0,0,True
virtuel,T1105,T1105,2,0,0,True
virtuel,T1518,T1518,3,0,0,True
vivifiant,T1016,T1016,6,0,1,True
vivifiant,T1018,T1018,1,0,0,True
vivifiant,T1021,T1021,6,0,1,True
vivifiant,T1033,T1033,5,0,0,True
vivifiant,T1040,T1040,2,0,0,True
vivifiant,T1046,T1046,5,0,4,True
vivifiant,T1049,T1049,7,0,0,True
vivifiant,T1057,T1057,3,0,0,True
vivifiant,T1068,T1068,1,0,0,True
vivifiant,T1069,T1069,2,0,0,True
vivifiant,T1082,T1082,3,0,0,True
vivifiant,T1083,T1083,2,0,0,True
vivifiant,T1105,T1105,2,0,0,True
vivifiant,T1114,T1114,9,0,0,True
vivifiant,T1125,T1125,1,0,0,True
vivifiant,T1222,T1222,1,0,0,True
vivifiant,T1518,T1518,3,0,0,True
vivifiant,T1548,T1548,8,0,0,True
vivifiant,T1550,T1550,3,0,0,True
vivifiant,T1567,T1567,1,0,0,True
vivifiant,T1595,T1595,1,1,0,True
vivifiant,T1602,T1602,1,0,0,True
vortex,T1005,T1005,4,0,0,True
vortex,T1007,T1007,3,0,0,True
vortex,T1011,T1011,6,0,0,True
vortex,T1018,T1018,13,0,1,True
vortex,T1021,T1021,23,0,0,True
vortex,T1033,T1033,55,0,0,True
vortex,T1046,T1046,42,0,33,True
vortex,T1049,T1049,8,0,0,True
vortex,T1053,T1053,19,0,0,True
vortex,T1057,T1057,32,0,0,True
vortex,T1068,T1068,17,0,0,True
vortex,T1069,T1069,5,0,0,True
vortex,T1070,T1070,4,0,0,True
vortex,T1082,T1082,25,0,3,True
vortex,T1083,T1083,30,0,0,True
vortex,T1105,T1105,1,0,0,True
vortex,T1114,T1114,18,0,0,True
vortex,T1125,T1125,4,0,0,True
vortex,T1222,T1222,13,0,0,True
vortex,T1518,T1518,13,0,0,True
vortex,T1548,T1548,2,0,0,True
vortex,T1550,T1550,5,0,0,True
vortex,T1562,T1562,10,0,0,True
vortex,T1567,T1567,1,0,0,True
vortex,T1570,T1570,2,0,0,True
vortex,T1592,T1592,1,0,0,True
vortex,T1595,T1595,43,43,27,True
vortex,T1611,T1611,1,0,0,True
vortex,T1613,T1613,9,0,0,True
voyage,T1016,T1016,3,0,0,True
voyage,T1018,T1018,5,0,1,True
voyage,T1021,T1021,14,0,0,True
voyage,T1033,T1033,15,0,0,True
voyage,T1046,T1046,8,0,2,True
voyage,T1049,T1049,2,0,0,True
voyage,T1057,T1057,6,0,0,True
voyage,T1068,T1068,22,0,0,True
voyage,T1070,T1070,5,0,0,True
voyage,T1078,T1078,5,0,0,True
voyage,T1083,T1083,34,0,0,True
voyage,T1087,T1087,1,0,0,True
voyage,T1105,T1105,8,0,0,True
voyage,T1114,T1114,9,0,0,True
voyage,T1125,T1125,4,0,0,True
voyage,T1222,T1222,1,0,0,True
voyage,T1518,T1518,13,0,0,True
voyage,T1548,T1548,8,0,0,True
voyage,T1560,T1560,1,0,0,True
voyage,T1567,T1567,8,0,0,True
voyage,T1587,T1587,3,0,0,True
voyage,T1595,T1595,5,5,1,True
voyage,T1602,T1602,1,0,0,True
voyage,T1654,T1654,1,0,0,True
winnie,T1003,T1003,1,0,0,True
winnie,T1016,T1016,4,0,0,True
winnie,T1018,T1018,3,0,0,True
winnie,T1021,T1021,15,0,0,True
winnie,T1033,T1033,16,0,0,True
winnie,T1046,T1046,13,0,2,True
winnie,T1059,T1059,1,0,0,True
winnie,T1068,T1068,3,0,0,True
winnie,T1069,T1069,4,0,0,True
winnie,T1078,T1078,4,0,0,True
winnie,T1082,T1082,2,0,0,True
winnie,T1083,T1083,33,0,0,True
winnie,T1087,T1087,1,0,0,True
winnie,T1114,T1114,27,0,0,True
winnie,T1125,T1125,3,0,0,True
winnie,T1132,T1132,1,0,0,True
winnie,T1222,T1222,3,0,0,True
winnie,T1518,T1518,12,0,0,True
winnie,T1548,T1548,2,0,0,True
winnie,T1550,T1550,2,0,0,True
winnie,T1560,T1560,5,0,0,True
winnie,T1567,T1567,2,0,0,True
winnie,T1587,T1587,2,0,0,True
winnie,T1592,T1592,1,0,0,True
winnie,T1595,T1595,1,1,0,True
winnie,T1613,T1613,1,0,0,True
winnie,T1654,T1654,2,0,0,True
